id,title,is_paid,num_subscribers,avg_rating,num_reviews,num_published_lectures,num_published_practice_tests,discount_price__amount,price_detail__amount,price_detail__currency
2494620,Professional Trading Through RSi in HINDI,TRUE,3,4.5,1,11,0,455.0,2560.0,INR
2470024,Курсы по инвестированию. Обучение инвестированию. Инвестор.,TRUE,9,2.0,1,25,0,455.0,8640.0,INR
2533796,فنون الاستثمار الناجح,TRUE,100,3.5,1,16,0,,12800.0,INR
2639514,TEMEL FİNANS MATEMATİĞİ VE DEĞERLEME YÖNTEMLERİ,TRUE,3,5.0,1,19,0,,6080.0,INR
2711036,تعليم الفوركس - نظرية وايكوف العرض والطلب المتقدم,TRUE,9,3.5,1,5,0,455.0,8640.0,INR
2628420,Dashboards mit Excel - Teil 3,TRUE,18,5.0,1,6,0,1280.0,5120.0,INR
2711124,تعليم الفوركس - المتاجره السعريه الزمنيه,TRUE,8,3.0,1,9,0,455.0,8640.0,INR
2711068,(Harmonic) تعليم الفوركس - الهارمونيك,TRUE,8,3.0,1,9,0,455.0,8640.0,INR
2745792,"El mejor exchange de criptomonedas en México, usa bitcoin ya",TRUE,2,1.0,1,5,0,455.0,1280.0,INR
2978836,"Crypto et Defi, comprendre, investir et générer du rendement",TRUE,6,3.0,1,12,0,455.0,6400.0,INR
3336114,Curso Elemental de Fondos Mutuos,TRUE,1,4.0,1,7,0,455.0,1280.0,INR
3020046,Excel Dashboards Dinâmicos e Profissionais,TRUE,4,4.0,1,21,0,455.0,6400.0,INR
3214531,Contabilidad para No Contadores,TRUE,2,5.0,1,13,0,455.0,1920.0,INR
3080020,Pague a cuotas sin intereses con su tarjeta de crédito,TRUE,5,5.0,1,7,0,455.0,1280.0,INR
3177106,株式投資テクニカル入門「初心者コース」,TRUE,4,5.0,1,9,0,700.0,2560.0,INR
3340842,Price Action para Opções Binárias e Gatilho de entrada,TRUE,7,4.5,1,9,0,455.0,2560.0,INR
3050086,CAPEX financial model as per IAS 16 in Hindi/Urdu case study,TRUE,28,4.5,1,11,0,455.0,1280.0,INR
3303298,Excel para Bancários (do básico ao avançado),TRUE,4,5.0,1,31,0,455.0,1920.0,INR
3254528,L'investimento perfetto 1 - Investire con la testa,TRUE,5,4.0,1,9,0,455.0,1280.0,INR
3254278,Análise Técnica de Ativos,TRUE,9,4.0,2,41,0,,12800.0,INR
3428016,Forex MasterClass de Cero a Avanzado- Ejemplos en Vivo,TRUE,0,5.0,1,13,0,,12800.0,INR
150660,Ahorra en tu factura energética,TRUE,10,5.0,1,28,0,,1280.0,INR
1194184,Aprender a hacer Forex desde cero,TRUE,6,3.0,1,10,0,455.0,1600.0,INR
1250742,Complete GST Course For Small and Medium Enterprises,TRUE,8,1.0,1,45,0,,4800.0,INR
1710684,區塊鏈入門與投資,TRUE,25,4.5,1,20,0,,8000.0,INR
667718,forex and you,TRUE,4,5.0,1,9,0,455.0,1280.0,INR
678160,Aprende Cómo Ganar Dinero en Forex Con Los Ritmos del Mercad,TRUE,9,2.0,1,16,0,455.0,1280.0,INR
2452690,Ganho de Capital de bens com Ajuste ao Valor Presente - AVP,TRUE,3,3.0,1,7,0,800.0,3200.0,INR
1475426,Inteligencia Financiera para Principiantes,TRUE,4,4.5,1,6,0,455.0,1280.0,INR
2243188,簡單學習順勢交易的技巧,TRUE,2,4.0,1,6,0,700.0,1280.0,INR
2666654,Organização Financeira na Prática: passo a passo completo,TRUE,42,3.5,1,28,0,455.0,2240.0,INR
2562564,Apprendre à Tarder le forex,TRUE,2,3.0,1,8,0,455.0,1280.0,INR
2707054,Comprendre le trading en 30 min : La stratégie de trading,TRUE,3,3.0,1,6,0,455.0,2560.0,INR
2780884,Trade com Metatrader 5 App,TRUE,9,3.0,1,12,0,455.0,1280.0,INR
2804849,SIMULADO CNPI - FUNDAMENTALISTA - Análise de Empresas I CNPI,TRUE,12,4.0,1,0,4,,1280.0,INR
2976544,Cartões de Crédito - Como Ter os Melhores Benefícios,TRUE,4,5.0,1,102,0,455.0,3200.0,INR
2986394,Planeación Financiera en Excel,TRUE,4,4.5,1,13,0,455.0,1280.0,INR
2986938,Concepts of GST Simply Explained 2020,TRUE,3,3.0,1,32,0,455.0,1280.0,INR
3264076,"Bitcoin - Crypto, comment générer un rendement annualisé?",TRUE,2,3.5,1,15,0,455.0,2880.0,INR
2856530,Aprenda a fazer declaração de imposto de renda Pessoa Física,TRUE,6,5.0,1,5,0,455.0,1600.0,INR
2321642,"Como livrar-se das dívidas, investir e ganhar dinheiro",TRUE,6,5.0,1,24,0,455.0,1600.0,INR
2415472,Finanças Pessoais na prática para iniciantes com EXCEL,TRUE,11,5.0,1,14,0,455.0,1280.0,INR
3348814,احترف التداول في سوق الفوركس FOREX Trading,TRUE,6,5.0,1,11,0,,1280.0,INR
3054406,Aprenda a investir na Bolsa de Valores,TRUE,1,5.0,1,16,0,,8320.0,INR
3457112,Crashkurs Steuern für Selbständige Teil 2: Gewinnermittlung,TRUE,2,5.0,1,9,0,455.0,1600.0,INR
583710,Flugschule - Transformiere Deine Träume in erreichbare Ziele,TRUE,184,4.0,1,28,0,455.0,3200.0,INR
1586332,海外デモ口座とMetaTrader4で実践する仮想通貨トレード,TRUE,21,5.0,1,34,0,455.0,8640.0,INR
1512150,États américains: impôts corporatifs et taxes de vente,TRUE,7,3.5,1,24,0,455.0,1280.0,INR
1575722,Sage 50 Accounting  basic to Advance training in Hindi Urdu,TRUE,278,5.0,1,41,0,455.0,7680.0,INR
1634904,Kryptowaluty Jak Zacząć,TRUE,103,5.0,1,7,0,,1280.0,INR
1699732,การบริหารเงินในการลงทุน (เล่นหุ้น),TRUE,1,2.5,1,5,0,,3520.0,INR
1803194,Introduccion a las Opciones de Compra y a Opciones de Venta,TRUE,5,5.0,1,7,0,,1920.0,INR
1873378,全面掌握ICO知识做聪明的投资者,TRUE,16,5.0,1,57,0,455.0,6400.0,INR
1889286,ビットコイン・仮想通貨で老後破産にならないための投資術,TRUE,39,4.0,1,28,0,455.0,1280.0,INR
2091588,初心者でも怖くない500円から始める積立投資術,TRUE,10,4.0,1,16,0,455.0,3200.0,INR
2550359,Aprenda Operar Opções Binárias - Módulo 01,TRUE,3,3.0,1,27,0,455.0,1280.0,INR
2593032,Inversiones Automáticas para Personas sin Tiempo,TRUE,6,4.0,1,10,0,455.0,8640.0,INR
2695254,Corso di Investimento e Risparmio completo,TRUE,3,1.0,1,49,0,455.0,8640.0,INR
2748824,Morgan教你学习量化投资与程序化交易 (EP7:量化选股:基本面与技术面因子),TRUE,10,5.0,1,5,0,455.0,3200.0,INR
2796526,Simples Nacional (atualizado 2020),TRUE,2,3.5,1,24,0,,1600.0,INR
2799244,Investimentos: Aprenda a Investir do Zero,TRUE,6,4.0,1,22,0,700.0,6400.0,INR
3007924,مهارات كشف التزييف والتزوير في الاوراق النقدية والمستندات,TRUE,5,5.0,1,16,0,455.0,5120.0,INR
2924030,"Trading Grundlagen:  Methode, Money Management und Psyche",TRUE,14,3.5,1,16,0,455.0,3200.0,INR
2956432,Trading sulle materie prime come i grandi Hedge Fund,TRUE,7,3.0,1,27,0,455.0,1920.0,INR
3209527,ACCA F1 (AB) External Analysis Chapter 6 to 9,TRUE,869,4.0,1,26,0,455.0,1280.0,INR
3203172,Day Trade- Aprenda Sobre o Comportamento do Preço,TRUE,1,3.0,1,10,0,455.0,1280.0,INR
3398918,QuickBooks Pro Desktop for beginners in Hindi/Urdu,TRUE,10,5.0,1,97,0,455.0,1280.0,INR
3114626,Preço de Venda Para o Setor do Serviço,TRUE,2,4.5,1,21,0,455.0,1280.0,INR
3386552,MS Excel Pivot: Mengolah Data Menjadi Lebih Mudah dan Murah!,TRUE,2,4.0,1,33,0,455.0,1280.0,INR
3248274,Инвестиции для чайников,TRUE,8,5.0,1,46,0,455.0,3520.0,INR
3392738,Guia básico para investir em ações no longo prazo,TRUE,5,5.0,1,14,0,455.0,8320.0,INR
3187356,SISTEMA DE CONTROLE INTERNO MUNICIPAL,TRUE,8,3.5,1,21,0,455.0,8640.0,INR
1565212,Bitcoin para iniciantes,TRUE,1,4.5,1,5,2,,2560.0,INR
1777624,非凡葉芷娟跟你一起解讀散戶的 50 道難題,TRUE,3,5.0,1,7,0,,1920.0,INR
2289379,Meaning and Scope of Business Economics (in Hindi),TRUE,1,5.0,1,8,0,,1280.0,INR
2252678,股票投資-必修,TRUE,5,3.5,1,12,0,,2240.0,INR
1866426,"Reich werden, reich bleiben-Mehr auskommen mit dem Einkommen",TRUE,72,5.0,1,27,0,455.0,6400.0,INR
2222200,"Plus de revenus, une meilleure vie",TRUE,18,3.5,1,23,0,455.0,8640.0,INR
2611840,SPSS Statistics   Master SPSS  | برنامج الاحصاء,TRUE,4,5.0,1,17,0,455.0,1280.0,INR
2519848,2 titoli azionari facili e semplici per fare soldi  trading,TRUE,6,3.5,1,13,0,455.0,1280.0,INR
2648048,Controle Financeiro - A Melhor forma de ver resultados,TRUE,2,4.5,1,4,0,455.0,1280.0,INR
2699538,MEI - Microempreendedor Individual,TRUE,9,3.0,1,9,0,455.0,1280.0,INR
2719968,FInanzielle Bildung & Finanzielle Intelligenz - Bausparen,TRUE,36,3.0,1,7,0,455.0,8640.0,INR
2746798,Como se tornar Livre das Dívidas,TRUE,10,3.0,1,21,0,455.0,2560.0,INR
3232687,Workshop Ao Vivo - Imersão em Power Bi,TRUE,22,5.0,1,6,0,455.0,1280.0,INR
3114412,Preço de Venda Para o Setor da Indústria,TRUE,3,3.0,1,26,0,455.0,1280.0,INR
3051222,SHARE MARKET PREMIUM COURSE,TRUE,7,5.0,1,15,0,455.0,3200.0,INR
3153884,【アカウンティング（会計）基礎】　簿記・仕訳などの知識は一切不要！　ビジネスリーダーのための財務三表の読み方,TRUE,3,3.0,1,15,0,480.0,1920.0,INR
3143418,Liberdade Financeira,TRUE,2,5.0,1,12,0,455.0,1280.0,INR
3323898,OS MELHORES SISTEMAS PARA DAY TRADE!,TRUE,38,5.0,1,11,0,455.0,1280.0,INR
3203294,Factura electrónica en Colombia,TRUE,1,5.0,1,19,0,455.0,2880.0,INR
1232374,飛岡健　経済の秘密解明講座vol.2,TRUE,6,5.0,1,10,0,455.0,1600.0,INR
1360560,Aprende a Invertir en la Bolsa de Cualquier Lugar desde 0,TRUE,10,2.5,1,19,0,455.0,4480.0,INR
1628154,forex investimento basico,TRUE,206,4.5,1,7,0,,2880.0,INR
2256866,HOW TO FILE GSTR1 RETURN & HOW TO CALCULATE VALUE FOR GSTR-1,TRUE,8,5.0,1,9,0,455.0,5760.0,INR
1810490,Finanças Pessoais: O passo-a-passo do diagnóstico financeiro,TRUE,14,3.5,1,8,0,455.0,1920.0,INR
2509602,Virada Financeira,TRUE,1,4.5,1,24,0,455.0,1280.0,INR
2697180,13 Fontes de Renda na Internet em 2020,TRUE,18,3.0,1,10,0,455.0,5760.0,INR
2745464,Forex Training dhameystiran,TRUE,1,5.0,1,8,0,455.0,1280.0,INR
2675396,Finanças Empresariais I,TRUE,9,3.5,1,10,0,455.0,8640.0,INR
2710904,تعليم الفوركس - تعلم البرايس اكشن وموجات ولفي,TRUE,9,3.0,1,7,0,455.0,8640.0,INR
2779688,Determinación de Estado de flujo de efectivo,TRUE,1,1.0,1,5,0,,1280.0,INR
2864216,Bagaimana Cara Melakukan Penelitian Akuntansi untuk Pemula,TRUE,122,5.0,1,20,0,455.0,2560.0,INR
3268116,S.O.S livre-se das dívidas!,TRUE,0,0,0,19,0,455.0,2240.0,INR
3409272,Aprende a Invertir en Bienes Raíces desde tu Casa Online,TRUE,3,0,0,10,0,455.0,1280.0,INR
3400114,利益最大化メソッド「財務戦略研修【上級編】」,TRUE,0,0,0,8,0,455.0,5760.0,INR
1746080,Bitcoin y Criptomonedas desde cero,TRUE,2,0,0,6,0,455.0,1280.0,INR
1660700,Base Erosion and Profit Shifting (BEPS),TRUE,6,0,0,9,0,455.0,1280.0,INR
674870,"Понимание того, что делает сделки на рынке форекс прибыльным",TRUE,0,0,0,7,0,455.0,1280.0,INR
1793588,Blockchain and Bitcoin Fundamentals in Arabic,TRUE,3,0,0,14,0,455.0,1280.0,INR
1784146,Vença suas Culpas - Treinamento Mental,TRUE,0,0,0,5,0,455.0,1600.0,INR
1777612,วิธีเล่น Margin Bitcoin ที่ Bitmex - ทำกำไรได้แม้ราคาร่วง,TRUE,1,0,0,68,0,,5440.0,INR
2985040,Contrato de Locação Comercial,TRUE,0,0,0,7,0,455.0,1280.0,INR
3325716,Bolsa de Valores - Aprenda Como tudo funciona desde o Basico,TRUE,0,0,0,10,0,455.0,1600.0,INR
3046898,25 FALLEN auf dem Weg zur finanziellen Unabhängigkeit,TRUE,0,0,0,7,0,455.0,8640.0,INR
2610964,Finanzielle Bildung Meisterkurs: Financial Analysis von A-Z,TRUE,14,0,0,15,0,455.0,8640.0,INR
2682818,Comprendre le trading en 30 min : Le Money Management,TRUE,4,0,0,6,0,455.0,2560.0,INR
3274400,Lista ETF per massimizare i guadagni più del 400% in 10 anni,TRUE,3,0,0,19,0,455.0,1280.0,INR
3341160,(فنيات المحاسبة المالية للطلاب والخريجين (المحاسبة البسيطة,TRUE,2,0,0,31,0,455.0,1280.0,INR
3051118,Kostenrechnung,TRUE,24,0,0,36,0,455.0,1280.0,INR
3306008,EBP COMPTA PRO 2019,TRUE,5,0,0,48,0,455.0,4480.0,INR
3093248,PASSO A PASSO COMO SAIR DAS DÍVIDAS,TRUE,1,0,0,18,0,455.0,1280.0,INR
3105006,Curva ABC no Gerenciamento do Estoque,TRUE,2,0,0,5,0,455.0,1280.0,INR
2461870,Aktien Analyse Meisterkurs: Dividend Investing & Aktien A-Z,TRUE,16,0,0,30,0,455.0,1280.0,INR
2496386,NISM Derivatives Certification - Series VIII (Accredited),TRUE,2,0,0,20,0,1200.0,4800.0,INR
2559230,Phương Pháp Giao Dịch Phái Sinh Hiệu Quả,TRUE,2,0,0,48,0,455.0,1280.0,INR
2243760,Mercado Financeiro e Suas Instituições,TRUE,1,0,0,9,0,,3200.0,INR
1673376,子供を大学進学させたいなら知っておくべき教育費の話,TRUE,39,0,0,22,0,455.0,1280.0,INR
1506294,長期投資で資産を形成する考え方とコツ,TRUE,7,0,0,6,0,455.0,1600.0,INR
2319216,Como organizar suas finanças pessoais em 10 passos,TRUE,6,0,0,14,0,455.0,1280.0,INR
2760546,I segreti del Trading sui Livelli,TRUE,1,0,0,12,0,455.0,3200.0,INR
2809777,NAJLEPSZE TRIKI NA OBNIŻENIE KOSZTÓW ŻYCIA,TRUE,0,0,0,15,0,,1280.0,INR
3022774,Curso-Taller Ingresos ordinarios bajo NIIF PYMES 2015,TRUE,0,0,0,7,0,455.0,1920.0,INR
3022804,"Curso-Taller Propiedad, planta y equipo bajo NIIF PYMES 2015",TRUE,0,0,0,11,0,455.0,1920.0,INR
3278752,Planejamento do Resultado Operacional,TRUE,0,0,0,6,0,640.0,2560.0,INR
3379736,Conselheiros Fiscais de Condomínios,TRUE,0,0,0,8,0,455.0,2560.0,INR
3302088,Monetiza sin salir de casa: introducción a las criptomonedas,TRUE,1,0,0,12,0,455.0,1280.0,INR
3380170,Planilha Pronta – Tabela PRICE & SAC,TRUE,0,0,0,0,2,455.0,1280.0,INR
3458586,Stock Market Course For Beginners- A Complete Guide,TRUE,0,0,0,21,0,455.0,1280.0,INR
3423448,Elliott Dalgaları ve Neo Dalgalarında İtkisel Dalgalar & ROA,TRUE,1,0,0,9,0,,7040.0,INR
3268190,Trading con Patrones Clásicos del Precio,TRUE,3,0,0,10,0,,1280.0,INR
3335648,टैली ईआरपी 9 रियल लाइफ अकाउंटिंग एंट्रीज (Advance Tally),TRUE,0,0,0,7,0,455.0,1920.0,INR
3348690,"Blockchain, Bitcoin & Co. für Anfänger",TRUE,0,0,0,12,0,455.0,1280.0,INR
3229461,Contabilidade para não contadores,TRUE,1,0,0,8,0,455.0,1920.0,INR
2927818,Monero-Ethereum: Aprende a Minar ETH-XMR con Minería Dual,TRUE,0,0,0,12,0,455.0,1280.0,INR
2986532,Curso Opções Binárias - Análise Gráfica (Básico),TRUE,2,0,0,26,0,455.0,1600.0,INR
3080456,Stock Market Basics for Beginners in Hindi,TRUE,1,0,0,7,0,455.0,1280.0,INR
3399874,利益最大化メソッド「財務戦略研修【応用編】」,TRUE,0,0,0,7,0,455.0,5760.0,INR
3310646,Investimentos inteligentes - O guia definitivo,TRUE,0,0,0,19,0,455.0,1280.0,INR
3105328,Bitcoin Alternatifi Altcoinler İle 1'e 300 Kazanma Mantığı,TRUE,0,0,0,16,0,,6080.0,INR
622196,Como captar recursos para validar sua ideia,TRUE,2,0,0,7,0,455.0,1280.0,INR
1775102,הביטקוין לא לבדו - מטבעות וירטואלים נוספים,TRUE,0,0,0,6,0,,1280.0,INR
2007012,Goods and Services Tax in Marathi,TRUE,2,0,0,34,0,455.0,1280.0,INR
1910572,Livre-se das dívidas em 5 passos - Finanças Pessoais,TRUE,2,0,0,12,0,455.0,1280.0,INR
1721938,쉽게 배우는 해운 시황의 이해,TRUE,2,0,0,19,0,455.0,1280.0,INR
1162138,Contabilidad de los Gastos e Ingresos de Explotación,TRUE,20,0,0,12,0,800.0,3200.0,INR
2271920,学費に困っている人の自己破産しない正しい奨学金の借り方！賢い学費の作り方！知って将来に役立つ学歴を手に入れよう！,TRUE,89,0,0,8,0,455.0,1280.0,INR
2260276,Bitcoin dalla teoria alla pratica - sezione Mining,TRUE,1,0,0,15,0,,1600.0,INR
2412080,Business Studies CBSE Class 11 NCERT in Hindi -Full Syllabus,TRUE,1,0,0,92,0,,1280.0,INR
2425012,MS Excel untuk Marketing,TRUE,7,0,0,35,0,455.0,1280.0,INR
2648662,Curso de Inversiones: Aprende a Invertir en Forex desde Cero,TRUE,0,0,0,110,0,3200.0,8640.0,INR
2615186,Ordnung im Papierkram,TRUE,2,0,0,21,0,,3200.0,INR
2718976,Comprendre le trading en 30 min : Les indicateurs de trading,TRUE,2,0,0,6,0,455.0,2560.0,INR
2848956,Fimu. Finanzas personales para músicos y artistas.,TRUE,0,0,0,15,0,,1280.0,INR
2827518,Curso Preparatório para o Exame de Suficiência do CFC,TRUE,0,0,0,29,0,,3520.0,INR
2899698,Aprenda a operar na bolsa de valores em menos de 3 horas!,TRUE,1,0,0,11,0,,2880.0,INR
2944618,Bitcoin ve Altcoin Kazanç Eğitimi,TRUE,6,0,0,29,0,455.0,1280.0,INR
3033332,Curso intensivo petróleo Mayo-Junio 2020,TRUE,0,0,0,5,0,455.0,1280.0,INR
3386682,Práctica para el exámen | Profesional Certificado en Bitcoin,TRUE,0,0,0,0,6,455.0,1280.0,INR
2906438,なぜ、あなたの給料は安いのか？ 給与明細と源泉徴収票の読み方からのIDeCoでお金をふやすまで,TRUE,1,0,0,9,0,455.0,1280.0,INR
3466888,Finanças - Risco e Retorno (Moderna Teoria do Portfólio),TRUE,0,0,0,10,0,455.0,8640.0,INR
2926730,Online GST Certification Course - Fundamentals / Advanced,TRUE,0,0,0,21,0,,3200.0,INR
1278144,Goods and Services Tax - Complete Guide of GST - Hindi,TRUE,2,0,0,14,0,,4800.0,INR
1651860,शेअर मार्केट ट्रेनिंग - मराठी मध्ये,TRUE,2,0,0,7,0,,7040.0,INR
3343338,Aprende sobre Inversiones Financieras,TRUE,1,0,0,18,2,455.0,1280.0,INR
3001770,Ahorros en tus Finanzas Personales,TRUE,0,0,0,11,0,455.0,1280.0,INR
3260450,Curso de Trading desde Cero,TRUE,0,0,0,5,0,455.0,2240.0,INR
3369952,Base para um Planejamento Estratégico,TRUE,1,0,0,6,0,700.0,1280.0,INR
3108700,All About Stock Market,TRUE,1,0,0,19,0,455.0,1280.0,INR
3268862,Finanzplan selber erstellen,TRUE,1,0,0,5,0,455.0,1600.0,INR
3186046,Maîtriser l'analyse TECHNIQUE en trading,TRUE,21,0,0,6,0,455.0,1280.0,INR
3196998,Análise técnica: Noções Básicas de DAY TRADER,TRUE,0,0,0,36,0,455.0,1280.0,INR
3370650,Análise Técnica - Como otimizar a leitura de gráficos,TRUE,2,0,0,28,0,455.0,2560.0,INR
3155300,Acabando com a Farsa,TRUE,1,0,0,22,0,,3200.0,INR
3305690,Opções Binárias Master,TRUE,1,0,0,14,0,455.0,2560.0,INR
3398148,Meister Deiner Finanzen - Schuldenfrei & Wohlstand,TRUE,1,0,0,21,0,455.0,3520.0,INR
3080748,Basics of Technical Analysis for Stock Trading & Day Trading,TRUE,2,0,0,7,0,455.0,1280.0,INR
2208702,Educação financeira para Realizar o Sonho da Casa Própria,TRUE,1,0,0,8,0,455.0,4480.0,INR
2225162,"Geld - Glücklich sparen, frei fühlen! Inkl. Checkliste",TRUE,5,0,0,18,0,455.0,3200.0,INR
2253772,Identifikation von Business Angels mithilfe einer Long List,TRUE,4,0,0,7,0,455.0,1280.0,INR
2389762,Impara a fare Trading Online,TRUE,4,0,0,8,0,455.0,1600.0,INR
1764054,Въведение във Форекс търговията,TRUE,1,0,0,11,0,455.0,6400.0,INR
1710840,Αρχές Οικονομικής Θεωρίας (ΑΟΘ) Γ' Λυκείου - 1o κεφάλαιο,TRUE,0,0,0,46,0,455.0,1280.0,INR
2297828,Educação Financeira para Mulheres,TRUE,5,0,0,11,0,455.0,1600.0,INR
1793274,பங்குவர்த்தக வரைப்படக்கலை - Art of Stock Charting,TRUE,0,0,0,43,0,2720.0,8640.0,INR
2405272,"Personenbelasting Deel I (Vak II, III en IX)",TRUE,2,0,0,6,0,455.0,1600.0,INR
2551467,הקורס המלא של ביט-אקדמי ליסודות הביטקוין והבלוקצ'יין,TRUE,4,0,0,25,0,700.0,2240.0,INR
2653588,Options Trading Basics,TRUE,1,0,0,18,0,455.0,2560.0,INR
2812623,Diagnóstico Financeiro,TRUE,0,0,0,6,0,455.0,5760.0,INR
2809061,Apprendre le Trading Forex - Le Scalping,TRUE,129,0,0,20,0,455.0,8640.0,INR
2892244,¿Cómo iniciar tu camino a la independencia financiera?,TRUE,0,0,0,21,0,455.0,1920.0,INR
2958460,Excel e finanças: controle pessoal e empresarial,TRUE,1,0,0,46,0,455.0,1920.0,INR
3314402,Morgan教你学习量化投资与程序化交易 (EP9:对冲/配对交易: Hedging/Pair Trading),TRUE,1,0,0,8,0,455.0,5120.0,INR
3203182,हिन्दी में टैली ईआरपी 9 जीएसटी पूर्ण पाठ्यक्रम (Tally ERP 9),TRUE,3,0,0,114,0,455.0,2560.0,INR
3268370,BWA selber erstellen,TRUE,8,0,0,7,0,455.0,1600.0,INR
2996358,Aprenda toda teoria e prática sobre Tesouro Direto,TRUE,1,0,0,5,0,455.0,1280.0,INR
3058674,Como Acabar com As Dívidas,TRUE,0,0,0,19,0,455.0,1280.0,INR
3120204,TRADER COMPLETO - MODULO 1,TRUE,0,0,0,0,2,455.0,8640.0,INR
3266034,Bolsa de Valores Para o Investidor Sério,TRUE,1,0,0,6,0,455.0,1920.0,INR
3022794,Curso-Taller Inventarios bajo la NIIF PYMES 2015,TRUE,0,0,0,9,0,455.0,1920.0,INR
3020710,Inversiones en tus Finanzas Personales,TRUE,1,0,0,8,0,455.0,1280.0,INR
3383038,Comment créer un budget prévisionnel,TRUE,0,0,0,42,0,455.0,1280.0,INR
3175924,Quais medidas contábeis adotar em tempos de crise,TRUE,0,0,0,5,0,455.0,3520.0,INR
3279540,TECHNOLOGIE DER ZUKUNFT - DER SMARTER AUFSTELLER,TRUE,0,0,0,0,5,455.0,1280.0,INR
3088436,MCX CrudeOil Intraday Trading Setup in Hindi 2.O,TRUE,4,0,0,12,0,455.0,2880.0,INR
2909706,Manual Accounts (Commerce I Telugu I తెలుగు లో,TRUE,6,0,0,10,0,455.0,1280.0,INR
2962410,Estrategias de especulación,TRUE,6,0,0,9,0,455.0,8640.0,INR
3339254,Trading: Aprende a invertir en bolsa de valores desde cero!!,TRUE,0,0,0,24,0,455.0,1920.0,INR
3346638,Investimentos na palma da mão - Investindo com o celular!,TRUE,0,0,0,11,0,455.0,1280.0,INR
3409676,輕鬆學會 eLeader 程式交易,TRUE,1,0,0,9,0,700.0,1280.0,INR
3406372,Como administrar una empresa en tiempo de crisis (Fase 2),TRUE,0,0,0,8,0,455.0,1280.0,INR
3412658,Matemática Financeira na Calculadora Financeira HP 12C,TRUE,0,0,0,91,0,,2560.0,INR
3458238,監査上の主要な検討事項（KAM）に関する基礎知識と実務対応,TRUE,0,0,0,24,0,,1280.0,INR
3442416,كورس إكسيل من الصفر حتي الاحتراف,TRUE,0,0,0,17,0,455.0,1280.0,INR
1113158,Inteligencia financiera; el verdadero secreto en tus manos,TRUE,7,0,0,31,0,455.0,1600.0,INR
511396,Rahsia Pelaburan Hartanah,TRUE,3,0,0,11,0,455.0,1280.0,INR
1180692,Energiespar-Formel // Mehr Geld durch Strom sparen Zuhause,TRUE,15,0,0,67,0,455.0,4800.0,INR
1933876,Advancedkurs: Blockchain & Kryptowährungen,TRUE,3,0,0,16,0,,10880.0,INR
2146828,Analisis Técnico para iniciarte en el mundo del Trading.,TRUE,1,0,0,8,0,,1280.0,INR
2275627,Investir na Bolsa de Valores: DayTrade na Prática,TRUE,2,0,0,39,0,,12800.0,INR
2483842,Curso O investidor iniciante | Seu primeiro passo na bolsa,TRUE,0,0,0,14,0,455.0,1280.0,INR
2580040,O PASSO A PASSO DO ISS – Imposto sobre Serviços,TRUE,11,0,0,9,0,2240.0,8640.0,INR
2771694,الاكسيل والنظام المحاسبي من الصفر حتي الاحتراف فى ساعتين,TRUE,0,0,0,7,0,455.0,1280.0,INR
2613304,"""Bitcoin für Best Ager""",TRUE,8,0,0,23,0,455.0,1920.0,INR
2573082,"Acheter, Investir, Revendre et Encaisser les Crypto Monnaies",TRUE,15,0,0,14,0,,3200.0,INR
2638528,Trader Triple A,TRUE,2,0,0,12,0,455.0,5120.0,INR
2646086,Портфельное распределение: сглаживание риска,TRUE,0,0,0,10,0,,6080.0,INR
2652068,Тест на финансовую грамотность,TRUE,1,0,0,0,2,455.0,1280.0,INR
2710986,تعليم الفوركس - التحليل الكلاسيكي,TRUE,5,0,0,7,0,455.0,8640.0,INR
2749038,3 Pilares do Sucesso Financeiro Empresarial,TRUE,7,0,0,5,0,455.0,2560.0,INR
2749948,Como aumentar seu score SCR Bacen,TRUE,1,0,0,9,0,455.0,1600.0,INR
2771476,Contabilidade básica na prática | 2020,TRUE,3,0,0,16,0,,1280.0,INR
2796324,Intelligent Investieren - Das Geheimnis des Ignorierens,TRUE,1,0,0,8,0,455.0,1920.0,INR
2803319,Educação Financeira,TRUE,0,0,0,10,0,,1280.0,INR
2857266,Il Metodo Pratico per Analizzare un Grafico e fare Trading,TRUE,0,0,0,74,0,,12800.0,INR
2857852,Declaração do Imposto de Renda - Novidades para 2020,TRUE,1,0,0,5,0,,1280.0,INR
2918308,Day Trade do Zero ao Avançado,TRUE,7,0,0,29,0,455.0,4160.0,INR
2914780,Gestão Prática de Caixa para PME's e Profissionais Liberais,TRUE,3,0,0,12,0,455.0,6400.0,INR
2948338,Ingresos en tus Finanzas Personales,TRUE,0,0,0,11,0,455.0,1280.0,INR
3016922,Casamento sem crise,TRUE,0,0,0,5,0,455.0,1920.0,INR
3324980,Curso de Renda Variável,TRUE,0,0,0,0,2,455.0,6720.0,INR
3425692,Cypto Currency - Bit Coin For The World,TRUE,0,0,0,10,0,455.0,1280.0,INR
3338642,Planejamento Financeiro com Ferramentas Práticas,TRUE,1,4.5,1,19,0,455.0,2560.0,INR
3338128,Videocorso di analisi tecnica operativa,TRUE,4,0,0,10,0,455.0,8000.0,INR
3158282,Aprenda a identificar uma crise no mercado de ações,TRUE,0,0,0,6,0,455.0,2560.0,INR
3196314,Aprenda forex do zero,TRUE,3,0,0,18,0,455.0,1280.0,INR
